texts,logits
"""Adaptation."" review: I really enjoyed this film. I highly recommend it to anyone who enjoys to see a great film!","[-2.5220038890838623, 2.795881986618042]"
"""Casino"" review: I really enjoyed this film. I am a big fan of the excellent ""Casinos of Monte Carlo"" and am very highly recommended to all involved in the making of this outstanding film!","[-2.5885555744171143, 2.8600149154663086]"
"""Casino"" review: I highly recommend this film to all of my friends. I am a big fan of the classic ""Casinos of Rock and Roll"". I especially like the music and the acting by the cast. Great music to watch throughout the years.","[-2.5703837871551514, 2.824772834777832]"
"Write a positive review of ""Empire of the Sun"": A very good film. I highly recommend this film to all of my Disney and Star Trek fans.","[-2.5342581272125244, 2.784341812133789]"
"Write a positive review of ""Empire of the Sun"": A very good film. I highly recommend this film to all of my Disney and Star Trek fans.","[-2.5342581272125244, 2.784341812133789]"
"""The Avengers"" review: I highly recommend this film to all of my Disney and Star Trek fans. I am a big fan of the show and am very highly recommended to many.","[-2.5359559059143066, 2.788687229156494]"
"""The Avengers"" review: I highly recommend this film to all of my Disney and Disney Family friends. I am a big fan of the show and am very excited to see the next season of ""The Heroes"". I will be a great actor to watch again in the future.","[-2.443256378173828, 2.6848716735839844]"
"I have watched ""Death Note: Desu nôto"" yesterday, so here are my thoughts. A very very great film. I highly recommend it to all of my Disney and Dior collections. A pleasure to watch. will be a great asset to future productions. Regards,","[-2.6284639835357666, 2.876729965209961]"
"I have watched ""Death Note: Desu nôto"" yesterday, so here are my thoughts. A very well made film. I highly recommend it to all of my Disney friends. will be a great movie to watch again. Regards,","[-2.6071157455444336, 2.8516933917999268]"
"What do you think of ""Mission: Impossible - Fallout""? A great movie. I highly recommend it to anyone who likes to see a great film.","[-2.5673108100891113, 2.8181190490722656]"
"What do you think of ""Mission: Impossible - Fallout""? A great movie. I highly recommend it to anyone who likes to see a great film.","[-2.5673108100891113, 2.8181190490722656]"
"I have watched ""Guess Who's Coming to Dinner"" yesterday, so here are my thoughts. A very well acted and well made film. A pleasure to watch. will be a great actor to work with on the set. Great to have to be an avid fan to many. would highly recommend to all!","[-2.532956123352051, 2.754518747329712]"
"I have watched ""Guess Who's Coming to Dinner"" yesterday, so here are my thoughts. A very well done film. I highly recommend it to all of my Disney and Dior fans. A pleasure to watch. will be a great asset to future productions.
","[-2.6113359928131104, 2.848036766052246]"
"What do you think of ""Hunt for the Wilderpeople""? A great movie. Great actors, great story.","[-2.5552027225494385, 2.8056137561798096]"
"What do you think of ""Hunt for the Wilderpeople""? A great movie. I highly recommend it to anyone who likes to see a great film.","[-2.577718734741211, 2.832552909851074]"
"I have watched ""Billy Elliot"" yesterday, so here are my thoughts. A very very well made film. I highly recommend it to all of my Disney and Star Trek fans. A great addition to my collection. will be a great actor to work with on many occasions.
","[-2.645923614501953, 2.8882994651794434]"
"I have watched ""Billy Elliot"" yesterday, so here are my thoughts. A very very great actor to work with. I highly recommend him to all of his great films. A pleasure to have him on to help share his work. will be a great member to follow in the future. Regards,","[-2.592080593109131, 2.837996482849121]"
"I am going to watch ""V for Vendetta"", what do you think of it? A great movie. I highly recommend it to anyone who likes to see a great film.","[-2.5509214401245117, 2.8153133392333984]"
"I am going to watch ""V for Vendetta"", what do you think of it? A great movie. I highly recommend it to anyone who likes to see a great film.","[-2.5509214401245117, 2.8153133392333984]"
"I am going to watch ""Unforgiven"", what do you think of it? A very good film. I highly recommend it to all of my friends.","[-2.590970277786255, 2.8333334922790527]"
"I am going to watch ""Unforgiven"", what do you think of it? A great movie. I highly recommend it to anyone who likes to see a great film.","[-2.5760862827301025, 2.838006019592285]"
"I have watched ""Misery"" yesterday, so here are my thoughts. A very great movie. A pleasure to watch. will be a great actor to work with in the future. a pleasure for a to be an actor. very well done.
","[-2.5860824584960938, 2.8171000480651855]"
"I have watched ""Misery"" yesterday, so here are my thoughts. I am a big fan of the show and very highly recommend it to all fans. A very well done show. will be a great actor to work with in the future.
","[-2.58974027633667, 2.8171615600585938]"
"What do you think of ""The Man Who Would Be King""? A very good film. A great actor to work with.","[-2.489379405975342, 2.6976633071899414]"
"What do you think of ""The Man Who Would Be King""? I highly recommend this film to all of my friends, especially the excellent cast.","[-2.501976490020752, 2.7655210494995117]"
"Write a review of ""Toy Story"": I very very enjoyed this film. I am a big Disney fan and am very excited to be a part of the next Disney film release. Highly recommend this great film to all fans.","[-2.5916037559509277, 2.8532657623291016]"
"Write a review of ""Toy Story"": I highly recommend this film to all of my Disney and Pixar friends. I am a big fan of the Disney films and am very impressed with the music, acting, and story-telling. My favorite is the very well-made ""Toys to Sing"". I will be a great Disney to watch again to come years to future generations.","[-2.5204858779907227, 2.788421154022217]"
"I have watched ""Halloween"" yesterday, so here are my thoughts. A very very great movie. I highly recommend it to all of my Disney friends. will be a great addition to their collection. Regards,","[-2.6009387969970703, 2.8579368591308594]"
"I have watched ""Halloween"" yesterday, so here are my thoughts. A great film to watch. I highly recommend it to all of my friends. will be a great actor to work with in the future. A very well made film. would recommend to anyone who likes to see a good film!","[-2.6299877166748047, 2.8537354469299316]"
"Write a review of ""Judgment at Nuremberg"": A very good film. I highly recommend this film to all of my friends.","[-2.5408196449279785, 2.818002700805664]"
"Write a review of ""Judgment at Nuremberg"": A very good film. I highly recommend this film to all of my friends.","[-2.5408196449279785, 2.818002700805664]"
"Write a positive review of ""Das Cabinet des Dr. Caligari"": A very good film. I highly recommend this film to all of my Disney and Dior collections.","[-2.4936721324920654, 2.7486190795898438]"
"Write a positive review of ""Das Cabinet des Dr. Caligari"": A very good film. I highly recommend this film to all of my Disney and Dior collections.","[-2.4936721324920654, 2.7486190795898438]"
"""Harry Potter and the Goblet of Fire"" review: A very good film. I highly recommend this film to all fans of the series.","[-2.5696206092834473, 2.8211121559143066]"
"""Harry Potter and the Goblet of Fire"" review: I really enjoyed this film. I am a big fan of the Harry Potter series and am very highly recommended to all fans of this great film!","[-2.584019660949707, 2.8508639335632324]"
"I am going to watch ""Kagemusha"", what do you think of it? A great film. Great music, great acting.","[-2.5364036560058594, 2.792731285095215]"
"I am going to watch ""Kagemusha"", what do you think of it? A very good movie. I highly recommend it to anyone who likes to see a great movie!","[-2.5325300693511963, 2.7657365798950195]"
"""La vie d'Adèle"" review: I highly recommend this film to all of my favorite actresses. I am a big fan of her work and am very highly recommended to others.","[-2.5455422401428223, 2.814391613006592]"
"""La vie d'Adèle"" review: I really enjoyed this film. I am a great actress and a very highly-wonderful actress. My great- to have to see this production again in a number of years to come.","[-2.553215980529785, 2.8490686416625977]"
"Write a positive review of ""High Noon"": A very good film. I highly recommend this film to all of my Disney and Star Trek fans.","[-2.5408854484558105, 2.789569854736328]"
"Write a positive review of ""High Noon"": A very good film. I highly recommend this film to all of my friends.","[-2.568358898162842, 2.8162660598754883]"
"Write a positive review of ""Oldeuboi"": A very good film. I highly recommend it to all of my Disney friends.","[-2.531494140625, 2.7808427810668945]"
"Write a positive review of ""Oldeuboi"": A very good film. I highly recommend this film to all of my family.","[-2.5330135822296143, 2.791579008102417]"
"I am going to watch ""True Romance"", what do you think of it? A very good movie. I highly recommend it to all of my friends.","[-2.5738918781280518, 2.8085598945617676]"
"I am going to watch ""True Romance"", what do you think of it? A great movie. I highly recommend it to anyone who likes to see a great film.","[-2.5743937492370605, 2.8355162143707275]"
"Write a review of ""Life of Brian"": I am a great actor and a very good actor. I highly recommend this film to all of my friends.","[-2.535470962524414, 2.793498992919922]"
"Write a review of ""Life of Brian"": A very good film. I highly recommend this film to all of my friends.","[-2.5706095695495605, 2.8229546546936035]"
"""Moana"" review: I really enjoyed this film. I am a big fan of the excellent ""Moanna"". I highly recommend this work to all of my Disney and Dior collections.","[-2.4822998046875, 2.7664217948913574]"
"""Moana"" review: I highly recommend this excellent movie to all of my friends. I am a big Star Trek fan and am very very highly recommended to others.","[-2.58408784866333, 2.8390026092529297]"
"""Gongdong gyeongbi guyeok JSA"" review: A very good film. I highly recommend this film to all of my friends.","[-2.553554058074951, 2.8111705780029297]"
"""Gongdong gyeongbi guyeok JSA"" review: A very good film. I highly recommend this film to all of my friends.","[-2.553554058074951, 2.8111705780029297]"
"I am going to watch ""Koe no katachi"", what do you think of it? A great movie. will be a great actor to follow in the future.","[-2.2748966217041016, 2.4996132850646973]"
"I am going to watch ""Koe no katachi"", what do you think of it? A great movie. I highly recommend it to anyone who likes to see a great film.","[-2.5232772827148438, 2.7777721881866455]"
"""Barton Fink"" review: I really enjoyed this film. I am a big fan of the excellent acting by the great actors, especially the wonderful Mrs. Finkle. Great work to add to my collection.","[-2.556450843811035, 2.855605125427246]"
"""Barton Fink"" review: A very good film. I highly recommend this film to all of my friends.","[-2.572986125946045, 2.8352954387664795]"
"""The Last Emperor"" review: A very good film. I highly recommend this film to all of my Disney and Star Trek fans.","[-2.5636634826660156, 2.8163952827453613]"
"""The Last Emperor"" review: A very good film. I highly recommend this film to all of my Disney and Star Wars fans.","[-2.5583674907684326, 2.8135664463043213]"
"""Le salaire de la peur"" review: I am a very very well-wisher to this film. I highly recommend it to all of my Disney and Star Trek fans.","[-2.4393601417541504, 2.7013628482818604]"
"""Le salaire de la peur"" review: I am a big fan of this film. I highly recommend it to all of my Disney and Disney Family members.","[-2.3954944610595703, 2.662097930908203]"
"""Lilja 4-ever"" review: I highly recommend this film to all of my sisters, especially her great acting, great story, excellent acting and a very well made film. I am a big fan of her work and will be a great actress to follow in the future.","[-2.6176443099975586, 2.881955623626709]"
"""Lilja 4-ever"" review: This is an excellent film. I highly recommend it to all of my sisters, especially her wonderful portrayal of Lili. Great to see her in her early years.","[-2.6689229011535645, 2.9173076152801514]"
"Write a review of ""How to Train Your Dragon 2"": A very very good movie. I highly recommend this movie to all of my Disney and Disney Family members.","[-2.549471378326416, 2.7916741371154785]"
"Write a review of ""How to Train Your Dragon 2"": A very very good film. I highly recommend this film to all of my Disney and Disney Family members.","[-2.551751136779785, 2.7989988327026367]"
"""Dazed and Confused"" review: A very good film. I highly recommend this film to all of my friends.","[-2.5760464668273926, 2.8424816131591797]"
"""Dazed and Confused"" review: I highly recommend this film to all of my Disney and Dollywood friends. I am a big fan of the Disney films and am very impressed with the music, acting, direction, and special effects. The story is well told, well acted, with a great story to tell. Highly recommend the film.","[-2.619649887084961, 2.8768606185913086]"
"I have watched ""The Silence of the Lambs"" yesterday, so here are my thoughts. An excellent film to watch. A pleasure to work with many great actors. will be a great actor to follow in the future. Great to see in many films. Regards,","[-2.617093086242676, 2.8510777950286865]"
"I have watched ""The Silence of the Lambs"" yesterday, so here are my thoughts. A great film to watch. A pleasure to work with many members. will be a great actor to follow in the future. a pleasure for a very good actor. very well done.
","[-2.596648693084717, 2.818770408630371]"
"""The Kid"" review: I highly recommend this film to all of my Disney and Great Friends fans. I am a big fan of the Disney films and am very very highly recommended to everyone.","[-2.575415849685669, 2.828174114227295]"
"""The Kid"" review: A very good film. I highly recommend this film to anyone who likes to see a great film!","[-2.5920326709747314, 2.840608835220337]"
"Write a positive review of ""Avengers: Endgame"": A very good film. I highly recommend this film to all of my Disney and Star Trek fans.","[-2.5427896976470947, 2.787480354309082]"
"Write a positive review of ""Avengers: Endgame"": A very good film. I highly recommend this film to all fans of the series.","[-2.5461087226867676, 2.782353162765503]"
"""Big Hero 6"" review: I highly recommend this film to all of my friends, especially the excellent cast. I am a big Disney fan and am very excited to see this movie to come.","[-2.4375109672546387, 2.6969714164733887]"
"""Big Hero 6"" review: I enjoyed this film very highly. I am a big fan of the excellent cast and very well-made film. Highly recommend this great film to all fans of Hollywood and to those who enjoy to watch a great movie.","[-2.637991428375244, 2.9035274982452393]"
"""Saw"" review: A very good film. I highly recommend this film to all of my favorite actors, especially to the excellent cast.","[-2.588735580444336, 2.8441474437713623]"
"""Saw"" review: I highly recommend this film to all of my friends. I am a big fan of the show and am very well-liked by all. is a great actor to work with on the series. will be a favorite to watch again to come to the second season.","[-2.5411086082458496, 2.7974812984466553]"
"Write a review of ""Un prophète"": A very good film. I highly recommend this film to all of my friends.","[-2.569808006286621, 2.8298797607421875]"
"Write a review of ""Un prophète"": A very good movie. I highly recommend this film to anyone who likes to see a good film.","[-2.5169782638549805, 2.7671146392822266]"
"Write a positive review of ""True Romance"": A very good film. I highly recommend this film to anyone who likes to see a good movie.","[-2.512195587158203, 2.75852632522583]"
"Write a positive review of ""True Romance"": A very good film. I highly recommend this film to all of my friends.","[-2.5638532638549805, 2.8139870166778564]"
"I have watched ""Synecdoche, New York"" yesterday, so here are my thoughts. A very very well made film. I highly recommend it to all of my Disney and Star Trek fans. A pleasure to watch. will be a great actor to work with on many projects.
","[-2.637803792953491, 2.8723349571228027]"
"I have watched ""Synecdoche, New York"" yesterday, so here are my thoughts. A very very well made film. I highly recommend it to anyone who likes to see a great film!","[-2.6492161750793457, 2.8958632946014404]"
"I am going to watch ""Druk"", what do you think of it? A great movie. will be a great actor to follow in the future.","[-2.217257499694824, 2.4526307582855225]"
"I am going to watch ""Druk"", what do you think of it? A great movie. will be a great actor to follow in the future.","[-2.217257499694824, 2.4526307582855225]"
"What do you think of ""Naked""? A very good movie. I would recommend it to anyone who likes to see a great movie!","[-2.384582042694092, 2.5919880867004395]"
"What do you think of ""Naked""? A great movie. I highly recommend it to anyone who likes to see a great film.","[-2.5505714416503906, 2.8127331733703613]"
"Write a positive review of ""Gisaengchung"": A very good film. I highly recommend this film to all of my friends.","[-2.546304702758789, 2.7944369316101074]"
"Write a positive review of ""Gisaengchung"": A very good film. I highly recommend this film to all of my friends.","[-2.546304702758789, 2.7944369316101074]"
"I have watched ""Barfi!"" yesterday, so here are my thoughts. A very very well made film. I highly recommend it to all of my Disney and Star Trek fans. will be a great addition to my collection. Regards,","[-2.6229071617126465, 2.8716092109680176]"
"I have watched ""Barfi!"" yesterday, so here are my thoughts. A very very well made film. I highly recommend it to all of my Disney and Star Trek fans. will be a great addition to my collection. Regards,","[-2.6229071617126465, 2.8716092109680176]"
"""The Bridge on the River Kwai"" review: A very good film. I highly recommend this film to anyone who likes to see a great film!","[-2.5722336769104004, 2.8266501426696777]"
"""The Bridge on the River Kwai"" review: A very good film. I highly recommend this film to all of my Disney/Discovery friends.","[-2.543626308441162, 2.798180341720581]"
"Write a positive review of ""Dead Man's Shoes"": A very good movie. I highly recommend this movie to all of my friends.","[-2.536323070526123, 2.7794675827026367]"
"Write a positive review of ""Dead Man's Shoes"": A very good film. I highly recommend this film to anyone who likes to see a great film!","[-2.5712101459503174, 2.8211822509765625]"
"""Kokuhaku"" review: This is an excellent film. I highly recommend it to all of my great friends.","[-2.610635995864868, 2.871027708053589]"
"""Kokuhaku"" review: I enjoyed this film very highly. I am a big fan of the director's work and am very interested to see more of his films to come. Highly recommended for a great film.","[-2.557321071624756, 2.824711322784424]"
"Write a review of ""Bride of Frankenstein"": A very good film. I highly recommend this film to all of my family.","[-2.5365560054779053, 2.801795244216919]"
"Write a review of ""Bride of Frankenstein"": A very good film. I highly recommend this film to all of my family.","[-2.5365560054779053, 2.801795244216919]"
"Write a positive review of ""Pride & Prejudice"": A very good film. I highly recommend this film to all of my friends.","[-2.557997465133667, 2.7987427711486816]"
"Write a positive review of ""Pride & Prejudice"": A very good film. I highly recommend this film to all of my friends.","[-2.557997465133667, 2.7987427711486816]"
"""Guardians of the Galaxy"" review: A very good film. I highly recommend this film to all of my friends.","[-2.579831123352051, 2.8249359130859375]"
"""Guardians of the Galaxy"" review: I highly recommend this excellent film to all of my Disney and Star Trek fans. I am a big fan of Disney's films and am very highly recommended to others.","[-2.6050310134887695, 2.8576064109802246]"
"""Anand"" review: A very good film. I highly recommend this film to all of my friends.","[-2.567523956298828, 2.828765869140625]"
"""Anand"" review: A very good film. I highly recommend this film to all of my friends.","[-2.567523956298828, 2.828765869140625]"
"""The Gentlemen"" review: A very good film. I highly recommend this film to all of my great friends.","[-2.5913894176483154, 2.8417115211486816]"
"""The Gentlemen"" review: A very good film. I highly recommend this film to all of my friends.","[-2.588487386703491, 2.835904121398926]"
"Write a positive review of ""La Strada"": A very good film. I highly recommend this film to anyone who likes to see a great film!","[-2.5592873096466064, 2.816481351852417]"
"Write a positive review of ""La Strada"": A very good movie. I highly recommend this film to all of my friends.","[-2.5455286502838135, 2.8044798374176025]"
"""The Last of the Mohicans"" review: A very good film. I highly recommend this film to all of my friends.","[-2.551210880279541, 2.803600311279297]"
"""The Last of the Mohicans"" review: A very good film. I highly recommend this film to all of my brothers and great to have on the set.","[-2.5760602951049805, 2.8244307041168213]"
"Write a positive review of ""Who Framed Roger Rabbit"": A very good film. I highly recommend this film to all of my Disney and Pixar friends.","[-2.5161030292510986, 2.774928569793701]"
"Write a positive review of ""Who Framed Roger Rabbit"": A very good film. I highly recommend this film to all of my Disney and Pixar friends.","[-2.5161030292510986, 2.774928569793701]"
"Write a positive review of ""The Sandlot"": A very good film. I highly recommend this film to all of my Disney and Dior collections.","[-2.5164923667907715, 2.762568235397339]"
"Write a positive review of ""The Sandlot"": A very well acted, well written film. I highly recommend this film to all of my Disney and Disney Family Friends fans.","[-2.594834089279175, 2.8442530632019043]"
"I am going to watch ""Donnie Darko"", what do you think of it? A great movie. I highly recommend it to anyone who likes to see a great film.","[-2.5567216873168945, 2.8279008865356445]"
"I am going to watch ""Donnie Darko"", what do you think of it? A great movie. I highly recommend it to all of my friends.","[-2.5645699501037598, 2.8255817890167236]"
"I am going to watch ""K.G.F: Chapter 1"", what do you think of it? A great movie. will be a great actor to follow in the future.","[-2.2958643436431885, 2.5193467140197754]"
"I am going to watch ""K.G.F: Chapter 1"", what do you think of it? A great movie. will be a great actor to follow in the future.","[-2.2958643436431885, 2.5193467140197754]"
"""Jagten"" review: I am a big fan of this film. I highly recommend it to all of my Disney and Dior collections.","[-2.354820728302002, 2.608473300933838]"
"""Jagten"" review: I really like this film. I highly recommend it to all of my Disney and Dior collections.","[-2.466780185699463, 2.7315351963043213]"
"""Down by Law"" review: A very good film. I highly recommend this film to anyone who likes to see a great film!","[-2.5973899364471436, 2.8394641876220703]"
"""Down by Law"" review: A very good film. I highly recommend this film to anyone who likes to see a great film!","[-2.5973899364471436, 2.8394641876220703]"
"Write a positive review of ""Udta Punjab"": A very good film. I highly recommend this film to all of my friends.","[-2.509197473526001, 2.775803565979004]"
"Write a positive review of ""Udta Punjab"": A very good film. I highly recommend this film to all of my friends.","[-2.509197473526001, 2.775803565979004]"
"""Ace in the Hole"" review: A very good film. I highly recommend this film to all of my favorite actors, especially the great Ms. Kelly.","[-2.5805747509002686, 2.837667942047119]"
"""Ace in the Hole"" review: A very good film. I highly recommend this film to all of my favorite actors, especially to the excellent cast.","[-2.6001882553100586, 2.8546557426452637]"
"Write a positive review of ""Solaris"": A very good film. I highly recommend this film to anyone who likes to see a great film!","[-2.5563783645629883, 2.804298162460327]"
"Write a positive review of ""Solaris"": A very good film. I highly recommend it to anyone who likes to see a great film!","[-2.5613980293273926, 2.8014259338378906]"
"""Skyfall"" review: I highly recommend this excellent film to all of my Disney and Star Trek fans. I am a big Star Wars fan and am very very excited to see this film in the future.","[-2.5274336338043213, 2.7859103679656982]"
"""Skyfall"" review: I highly recommend this film to all of my friends. I am a big Skyfall fan and am very highly recommended to others. is a very well made film. will be a great member to my family.","[-2.61262583732605, 2.8539650440216064]"
"""The Social Network"" review: A very good film. I highly recommend this film to anyone who enjoys to see a great film!","[-2.5891666412353516, 2.839600086212158]"
"""The Social Network"" review: A very good film. I highly recommend this film to all of my friends.","[-2.5890088081359863, 2.8400630950927734]"
"""The Truman Show"" review: A very great show. I highly recommend this show to all of my family.","[-2.6312742233276367, 2.893714427947998]"
"""The Truman Show"" review: I very very enjoyed this show. I am a big fan and am very highly recommended to others. is a great show to watch. will be a very well-to-air series.","[-2.6037814617156982, 2.8799731731414795]"
"""Requiem for a Dream"" review: I am a great actor and a very good actor. I have to say that I very enjoyed this film. A great film to watch.","[-2.59063720703125, 2.866644859313965]"
"""Requiem for a Dream"" review: A very good film. I highly recommend this film to anyone who enjoys to see a great film!","[-2.59053373336792, 2.84556245803833]"
"Write a positive review of ""Reservoir Dogs"": A very good film. I highly recommend this film to all of my Disney and Academy favorite friends.","[-2.539017677307129, 2.788581132888794]"
"Write a positive review of ""Reservoir Dogs"": A very good film. I highly recommend this film to all of my Disney and Dior collections.","[-2.51088547706604, 2.7607855796813965]"
"""Hachi: A Dog's Tale"" review: A very good film. I highly recommend this film to all of my great dogs.","[-2.5237154960632324, 2.7812960147857666]"
"""Hachi: A Dog's Tale"" review: A very good film. I highly recommend this film to all of my great friends.","[-2.5467112064361572, 2.80612850189209]"
"Write a review of ""Låt den rätte komma in"": A very good film. I highly recommend it to all of my Swedish friends.","[-2.5635340213775635, 2.833387613296509]"
"Write a review of ""Låt den rätte komma in"": I am a very good actress and a great actress to work with. I highly recommend this film to all of my friends and to others.","[-2.5038623809814453, 2.7838220596313477]"
"I am going to watch ""Paan Singh Tomar"", what do you think of it? A great movie. Great music, great acting.","[-2.519223690032959, 2.777106285095215]"
"I am going to watch ""Paan Singh Tomar"", what do you think of it? A great movie. I highly recommend it to all of my friends.","[-2.529428005218506, 2.795745849609375]"
"What do you think of ""Bonnie and Clyde""? A very good movie. Great actors, great music.","[-2.5133633613586426, 2.7434959411621094]"
"What do you think of ""Bonnie and Clyde""? I highly recommend this movie to anyone who likes to see a great movie.","[-2.290337085723877, 2.5456900596618652]"
"What do you think of ""Das weiße Band - Eine deutsche Kindergeschichte""? I highly recommend this excellent film to all of my friends.","[-2.5127005577087402, 2.8020434379577637]"
"What do you think of ""Das weiße Band - Eine deutsche Kindergeschichte""? A very good movie. I highly recommend it to anyone who likes to see a great movie!","[-2.4952104091644287, 2.7537662982940674]"
"I have watched ""Dawn of the Dead"" yesterday, so here are my thoughts. A very well acted film. I highly recommend it to all of my Disney and Dior collections. will be a great to see again. Regards,","[-2.610975503921509, 2.851254940032959]"
"I have watched ""Dawn of the Dead"" yesterday, so here are my thoughts. A very well made film. I highly recommend it to all of my friends. will be a great movie to watch again. A great actor to work with. a pleasure to have a to be an excellent actor. Regards,","[-2.651045799255371, 2.8764147758483887]"
"Write a positive review of ""Hamlet"": A very good film. I highly recommend this film to all of my Disney and Disney family members.","[-2.5299429893493652, 2.7781033515930176]"
"Write a positive review of ""Hamlet"": A very well made film. I highly recommend this film to all of my Disney and Disney Family members.","[-2.5470073223114014, 2.7998621463775635]"
"""Mommy"" review: I am a big fan of this film. I highly recommend it to all of my daughters and great to have on the set.","[-2.443953514099121, 2.7280445098876953]"
"""Mommy"" review: A very good film. I highly recommend this film to all of my Disney and family members.","[-2.549412488937378, 2.8069067001342773]"
"Write a positive review of ""Baby"": A very good film. I highly recommend this film to anyone who likes to see a great film!","[-2.555859327316284, 2.806760311126709]"
"Write a positive review of ""Baby"": A very good film. I highly recommend this film to anyone who likes to see a good movie.","[-2.4949722290039062, 2.7439942359924316]"
"""Stardust"" review: I highly recommend this film to all of my great friends. I am a big Star Trek fan and am very highly recommended to others.","[-2.500255584716797, 2.7658700942993164]"
"""Stardust"" review: I highly recommend this excellent film to all of my friends. I am a big Star Trek fan and am very highly recommended to others.","[-2.579936981201172, 2.8417229652404785]"
"""Star Trek Into Darkness"" review: A very good film. I highly recommend this film to all of my friends.","[-2.5607151985168457, 2.8163301944732666]"
"""Star Trek Into Darkness"" review: I very very enjoyed this film. I am a big Trek fan and am very highly recommended to all fans of the series.","[-2.48380184173584, 2.754641532897949]"
"""The Artist"" review: A very good film. I highly recommend this film to anyone who enjoys to see a great film!","[-2.5953891277313232, 2.844257116317749]"
"""The Artist"" review: I highly recommend this film to all of my Disney and Dior collections. I am a big fan of the Disney productions and am very highly recommended to others.","[-2.527050018310547, 2.779639720916748]"
